Trial Number,Timestamp,Message ID,PDO Label,DLC,Flags,Status word,Actual speed,RMS motor Current,DC Bus Voltage,Internal Speed Reference,Reference Torque,Actual Torque,Field weakening control: voltage angle,Field weakening control: regulator status,Current limit: actual limit type,Motor voltage control: U peak normalized,Digital status word,Scaled throttle percent,Motor voltage control: idLimit,Motor voltage control: Idfiltered,Actual currents: iq,Motor measurements: DC bus current
15,8,390,PDO1,8,0,33552,0,0,-9964,,,,,,,,,,,,,
15,8,646,PDO2,8,0,,,,,-513,0,0,0,,,,,,,,,
15,8,902,PDO3,8,0,,,,,,,,,0,0,0,16888,0,,,,
15,10,1158,PDO4,8,0,,,,,,,,,,,,,,0,0,0,0
15,11,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,12,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,13,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,13,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,24,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,26,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,28,390,PDO1,8,0,33552,-1025,0,-9964,,,,,,,,,,,,,
15,28,646,PDO2,8,0,,,,,256,0,0,0,,,,,,,,,
15,28,902,PDO3,8,0,,,,,,,,,0,0,0,16888,0,,,,
15,29,1158,PDO4,8,0,,,,,,,,,,,,,,0,0,0,0
15,31,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,31,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,48,390,PDO1,8,0,33552,-257,0,-9964,,,,,,,,,,,,,
15,48,646,PDO2,8,0,,,,,-1,0,0,0,,,,,,,,,
15,48,902,PDO3,8,0,,,,,,,,,0,0,0,16888,0,,,,
15,50,1158,PDO4,8,0,,,,,,,,,,,,,,0,0,0,0
15,62,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,63,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,63,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,65,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,69,390,PDO1,8,0,34576,2048,512,-7404,,,,,,,,,,,,,
15,69,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,69,902,PDO3,8,0,,,,,,,,,0,0,26880,16888,0,,,,
15,70,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,0,0
15,75,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,77,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,77,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,79,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,82,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,83,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,89,390,PDO1,8,0,34576,0,768,-6892,,,,,,,,,,,,,
15,90,646,PDO2,8,0,,,,,-1,0,0,0,,,,,,,,,
15,90,902,PDO3,8,0,,,,,,,,,0,0,24576,16888,0,,,,
15,90,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,0,0
15,92,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,93,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,98,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,99,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,104,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,105,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,110,390,PDO1,8,0,34576,0,512,-7404,,,,,,,,,,,,,
15,110,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,110,902,PDO3,8,0,,,,,,,,,0,0,28160,16888,0,,,,
15,110,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1,0
15,130,390,PDO1,8,0,34576,-257,512,-7404,,,,,,,,,,,,,
15,131,646,PDO2,8,0,,,,,-1,0,0,0,,,,,,,,,
15,131,902,PDO3,8,0,,,,,,,,,0,0,17920,16888,0,,,,
15,132,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1,0
15,151,390,PDO1,8,0,34576,0,512,-7404,,,,,,,,,,,,,
15,151,646,PDO2,8,0,,,,,768,0,0,0,,,,,,,,,
15,151,902,PDO3,8,0,,,,,,,,,0,0,26368,16888,0,,,,
15,152,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,256,0
15,171,390,PDO1,8,0,34576,256,512,-7404,,,,,,,,,,,,,
15,171,646,PDO2,8,0,,,,,-769,0,0,0,,,,,,,,,
15,171,902,PDO3,8,0,,,,,,,,,0,0,25856,16888,0,,,,
15,173,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,0,0
15,192,390,PDO1,8,0,34576,-769,512,-7404,,,,,,,,,,,,,
15,192,646,PDO2,8,0,,,,,-257,0,0,0,,,,,,,,,
15,192,902,PDO3,8,0,,,,,,,,,0,0,24832,16888,0,,,,
15,193,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1,0
15,194,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,195,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,207,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,207,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,212,390,PDO1,8,0,34576,-769,512,-7404,,,,,,,,,,,,,
15,212,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,212,902,PDO3,8,0,,,,,,,,,0,0,25344,16888,0,,,,
15,213,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,512,0
15,214,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,216,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,223,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,224,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,233,390,PDO1,8,0,34576,256,512,-7404,,,,,,,,,,,,,
15,233,646,PDO2,8,0,,,,,-1,0,0,0,,,,,,,,,
15,233,902,PDO3,8,0,,,,,,,,,0,0,27136,16888,0,,,,
15,234,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,0,0
15,234,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,235,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,243,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,245,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,246,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,247,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,250,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,251,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,253,390,PDO1,8,0,34576,512,512,-7404,,,,,,,,,,,,,
15,254,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,254,902,PDO3,8,0,,,,,,,,,0,0,13056,16888,0,,,,
15,254,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,255,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,768,0
15,257,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,265,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,265,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,274,390,PDO1,8,0,34576,256,512,-6892,,,,,,,,,,,,,
15,275,646,PDO2,8,0,,,,,-1,0,0,0,,,,,,,,,
15,275,902,PDO3,8,0,,,,,,,,,0,0,17920,16888,0,,,,
15,275,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,276,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,512,0
15,276,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,285,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,286,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,296,390,PDO1,8,0,34576,-513,512,-7404,,,,,,,,,,,,,
15,296,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,296,902,PDO3,8,0,,,,,,,,,0,0,19200,16888,0,,,,
15,296,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,256,0
15,301,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,303,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,315,390,PDO1,8,0,34576,256,512,-7404,,,,,,,,,,,,,
15,316,646,PDO2,8,0,,,,,-1025,0,0,0,,,,,,,,,
15,316,902,PDO3,8,0,,,,,,,,,0,0,24064,16888,0,,,,
15,316,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-513,0
15,323,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,323,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,336,390,PDO1,8,0,34576,-1,512,-7404,,,,,,,,,,,,,
15,336,646,PDO2,8,0,,,,,-257,0,0,0,,,,,,,,,
15,336,902,PDO3,8,0,,,,,,,,,0,0,31744,16888,0,,,,
15,336,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,0,0
15,339,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,341,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,350,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,352,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,353,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,353,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,354,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,356,390,PDO1,8,0,34576,-1,512,-7404,,,,,,,,,,,,,
15,356,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,356,902,PDO3,8,0,,,,,,,,,0,0,15104,16888,0,,,,
15,357,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,0,0
15,358,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,365,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,367,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,368,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,370,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,371,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,371,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,374,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,376,390,PDO1,8,0,34576,-513,512,-6892,,,,,,,,,,,,,
15,376,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,376,902,PDO3,8,0,,,,,,,,,0,0,14336,16888,0,,,,
15,378,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,512,0
15,378,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,396,390,PDO1,8,0,34576,512,512,-6892,,,,,,,,,,,,,
15,396,646,PDO2,8,0,,,,,-513,0,0,0,,,,,,,,,
15,396,902,PDO3,8,0,,,,,,,,,0,0,18176,16888,0,,,,
15,398,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1,0
15,399,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,400,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,417,390,PDO1,8,0,34576,-1,512,-7404,,,,,,,,,,,,,
15,417,646,PDO2,8,0,,,,,-1,0,0,0,,,,,,,,,
15,417,902,PDO3,8,0,,,,,,,,,0,0,13568,16888,0,,,,
15,418,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,0,0
15,421,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,422,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,432,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,433,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,437,390,PDO1,8,0,34576,-1,512,-7404,,,,,,,,,,,,,
15,437,646,PDO2,8,0,,,,,512,0,0,0,,,,,,,,,
15,437,902,PDO3,8,0,,,,,,,,,0,0,13824,16888,0,,,,
15,438,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-257,0
15,453,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,455,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,457,390,PDO1,8,0,34576,-1025,512,-7404,,,,,,,,,,,,,
15,457,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,458,902,PDO3,8,0,,,,,,,,,0,0,28672,16888,0,,,,
15,458,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-1,0
15,464,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,465,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,478,390,PDO1,8,0,34576,512,256,-7404,,,,,,,,,,,,,
15,478,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,479,902,PDO3,8,0,,,,,,,,,0,0,15872,16888,0,,,,
15,480,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,256,0
15,484,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,486,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,486,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,488,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,489,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,490,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,491,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,492,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,493,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,494,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,495,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,496,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,497,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,498,390,PDO1,8,0,34576,-257,512,-7404,,,,,,,,,,,,,
15,499,646,PDO2,8,0,,,,,256,0,0,0,,,,,,,,,
15,499,902,PDO3,8,0,,,,,,,,,0,0,16384,16888,0,,,,
15,499,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,0,0
15,500,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,517,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,519,390,PDO1,8,0,34576,256,512,-7404,,,,,,,,,,,,,
15,519,646,PDO2,8,0,,,,,-513,0,0,0,,,,,,,,,
15,520,902,PDO3,8,0,,,,,,,,,0,0,-30976,16888,0,,,,
15,520,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,521,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,0,0
15,530,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,531,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,540,390,PDO1,8,0,34576,0,512,-7404,,,,,,,,,,,,,
15,540,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,540,902,PDO3,8,0,,,,,,,,,0,0,20224,16888,0,,,,
15,542,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,512,0
15,546,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,548,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,560,390,PDO1,8,0,34576,768,512,-7404,,,,,,,,,,,,,
15,560,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,561,902,PDO3,8,0,,,,,,,,,0,0,30720,16888,0,,,,
15,562,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,768,0
15,566,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,568,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,582,390,PDO1,8,0,34576,-1,512,-7404,,,,,,,,,,,,,
15,582,646,PDO2,8,0,,,,,-513,0,0,0,,,,,,,,,
15,582,902,PDO3,8,0,,,,,,,,,0,0,31232,16888,0,,,,
15,583,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,256,0
15,602,390,PDO1,8,0,34576,0,512,-7404,,,,,,,,,,,,,
15,602,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,602,902,PDO3,8,0,,,,,,,,,0,0,22016,16888,0,,,,
15,603,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,0,0
15,623,390,PDO1,8,0,34576,256,768,-7404,,,,,,,,,,,,,
15,623,646,PDO2,8,0,,,,,-1,0,0,0,,,,,,,,,
15,623,902,PDO3,8,0,,,,,,,,,0,0,30208,16888,0,,,,
15,624,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,0,0
15,643,390,PDO1,8,0,34576,1536,512,-7404,,,,,,,,,,,,,
15,643,646,PDO2,8,0,,,,,-513,0,0,0,,,,,,,,,
15,643,902,PDO3,8,0,,,,,,,,,0,0,22272,16888,0,,,,
15,644,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,256,0
15,663,390,PDO1,8,0,34576,256,512,-7404,,,,,,,,,,,,,
15,663,646,PDO2,8,0,,,,,512,0,0,0,,,,,,,,,
15,663,902,PDO3,8,0,,,,,,,,,0,0,14848,16888,0,,,,
15,664,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,512,0
15,684,390,PDO1,8,0,34576,-513,256,-7404,,,,,,,,,,,,,
15,685,646,PDO2,8,0,,,,,-513,0,0,0,,,,,,,,,
15,685,902,PDO3,8,0,,,,,,,,,0,0,17152,16888,0,,,,
15,685,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1,0
15,704,390,PDO1,8,0,34576,1280,512,-6892,,,,,,,,,,,,,
15,704,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,704,902,PDO3,8,0,,,,,,,,,0,0,26112,16888,0,,,,
15,706,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-257,0
15,725,390,PDO1,8,0,34576,1024,512,-7404,,,,,,,,,,,,,
15,725,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,725,902,PDO3,8,0,,,,,,,,,0,0,19712,16888,0,,,,
15,726,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,768,0
15,729,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,730,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,744,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,745,390,PDO1,8,0,34576,256,512,-7404,,,,,,,,,,,,,
15,745,646,PDO2,8,0,,,,,512,0,0,0,,,,,,,,,
15,746,902,PDO3,8,0,,,,,,,,,0,0,21248,16888,0,,,,
15,747,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,768,0
15,748,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,749,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,750,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,757,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,758,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,767,390,PDO1,8,0,34576,1792,512,-6892,,,,,,,,,,,,,
15,767,646,PDO2,8,0,,,,,-1,0,0,0,,,,,,,,,
15,767,902,PDO3,8,0,,,,,,,,,0,0,15872,16888,0,,,,
15,768,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-257,0
15,780,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,781,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,788,390,PDO1,8,0,34576,-1,512,-7404,,,,,,,,,,,,,
15,788,646,PDO2,8,0,,,,,-1,0,0,0,,,,,,,,,
15,788,902,PDO3,8,0,,,,,,,,,0,0,15872,16888,0,,,,
15,789,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,256,0
15,808,390,PDO1,8,0,34576,0,512,-7404,,,,,,,,,,,,,
15,808,646,PDO2,8,0,,,,,768,0,0,0,,,,,,,,,
15,809,902,PDO3,8,0,,,,,,,,,0,0,29184,16888,0,,,,
15,810,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-257,0
15,821,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,822,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,823,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,824,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,829,390,PDO1,8,0,34576,-257,512,-7404,,,,,,,,,,,,,
15,829,646,PDO2,8,0,,,,,-513,0,0,0,,,,,,,,,
15,829,902,PDO3,8,0,,,,,,,,,0,0,22016,16888,0,,,,
15,830,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-257,0
15,842,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,842,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,843,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,844,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,849,390,PDO1,8,0,34576,256,512,-6892,,,,,,,,,,,,,
15,849,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,849,902,PDO3,8,0,,,,,,,,,0,0,29184,16888,0,,,,
15,851,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,0,0
15,858,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,859,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,870,390,PDO1,8,0,34576,-513,512,-7404,,,,,,,,,,,,,
15,870,646,PDO2,8,0,,,,,512,0,0,0,,,,,,,,,
15,870,902,PDO3,8,0,,,,,,,,,0,0,29440,16888,0,,,,
15,870,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,256,0
15,883,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,885,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,886,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,887,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,889,390,PDO1,8,0,34576,0,512,-7404,,,,,,,,,,,,,
15,890,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,890,902,PDO3,8,0,,,,,,,,,0,0,25600,16888,0,,,,
15,890,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1,0
15,896,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,897,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
15,910,390,PDO1,8,0,34576,0,512,-7404,,,,,,,,,,,,,
15,910,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,911,902,PDO3,8,0,,,,,,,,,0,0,21248,16888,0,,,,
15,912,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1,0
15,931,390,PDO1,8,0,34576,768,512,-7404,,,,,,,,,,,,,
15,931,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,932,902,PDO3,8,0,,,,,,,,,0,0,26368,16888,0,,,,
15,932,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,256,0
15,951,390,PDO1,8,0,34576,512,512,-7404,,,,,,,,,,,,,
15,951,646,PDO2,8,0,,,,,-1,0,0,0,,,,,,,,,
15,952,902,PDO3,8,0,,,,,,,,,0,0,17408,16888,0,,,,
15,952,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-1,0
15,972,390,PDO1,8,0,34576,512,768,-7404,,,,,,,,,,,,,
15,973,646,PDO2,8,0,,,,,-257,0,0,0,,,,,,,,,
15,973,902,PDO3,8,0,,,,,,,,,0,0,30464,16888,0,,,,
15,974,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-1,0
15,993,390,PDO1,8,0,34576,256,512,-7404,,,,,,,,,,,,,
15,993,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,993,902,PDO3,8,0,,,,,,,,,0,0,18944,16888,0,,,,
15,994,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-513,0
15,1013,390,PDO1,8,0,34576,-257,256,-7404,,,,,,,,,,,,,
15,1013,646,PDO2,8,0,,,,,0,0,0,0,,,,,,,,,
15,1014,902,PDO3,8,0,,,,,,,,,0,0,19712,16888,0,,,,
15,1014,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,0,0
15,1033,390,PDO1,8,0,34576,-257,512,-7404,,,,,,,,,,,,,
15,1033,646,PDO2,8,0,,,,,-257,0,0,0,,,,,,,,,
